ecg	eda	ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
-0.897500	146.483630	3930	1246	0.81250	-0.11304	0.60107	-0.54932	-4.88281	1.22070	4.29638	1404561.50000	1367	6668
-0.199375	146.483630	3930	1246	0.80640	-0.11816	0.58716	-0.79346	-4.94385	0.91553	4.29638	1404561.50000	1368	6762
1.410000	146.483630	3901	1248	0.80640	-0.11816	0.58716	-0.67139	-5.55420	0.36621	4.29638	1404561.50000	1369	6780
2.486875	146.483630	3873	1241	0.81030	-0.11792	0.58472	-0.48828	-5.85938	0.12207	4.29638	1404561.50000	1370	6699
2.055625	146.483630	3873	1241	0.82031	-0.10986	0.58350	-0.48828	-6.10352	0.36621	4.29638	1404561.50000	1371	6779
0.219375	146.483630	3873	1246	0.82031	-0.10986	0.58350	-0.61035	-5.67627	0.54932	4.29638	1404561.50000	1372	6764
-1.321875	146.483630	3843	1240	0.81714	-0.11255	0.57959	-0.24414	-5.43213	0.54932	4.29638	1404561.50000	1373	6789
-1.037500	146.483630	3843	1240	0.81812	-0.10913	0.58618	0.12207	-6.28662	0.54932	4.29638	1404561.50000	1374	6783
0.415625	146.483630	3851	1233	0.81812	-0.10913	0.58618	0.00000	-6.59180	0.85449	4.29638	1404561.50000	1375	6893
1.140625	146.483630	3821	1234	0.82495	-0.10376	0.58447	0.00000	-6.83594	1.52588	4.29638	1404561.50000	1376	6845
0.708125	146.483630	3821	1234	0.82324	-0.10767	0.57910	0.12207	-6.89697	1.95312	4.29638	1404561.50000	1377	6783
0.004375	146.483630	3806	1226	0.82324	-0.10767	0.57910	0.18311	-6.65283	2.01416	4.29638	1404561.50000	1378	6726
-0.252500	146.483630	3788	1230	0.82129	-0.10791	0.57568	-0.06104	-6.16455	2.38037	4.29638	1404561.50000	1379	6739
0.203125	146.483630	3772	1236	0.82178	-0.11084	0.57129	0.12207	-5.85938	2.50244	4.29638	1404561.50000	1380	6743
0.399375	146.483630	3772	1236	0.82178	-0.11084	0.57129	0.06104	-5.31006	2.56348	4.29638	1404561.50000	1381	6746
-0.435625	146.483630	3758	1229	0.81958	-0.11304	0.56982	-0.06104	-4.33350	2.50244	4.29638	1404561.50000	1382	6761
-0.701250	146.483630	3749	1229	0.81860	-0.11060	0.57886	-0.06104	-4.27246	2.44141	4.29638	1404561.50000	1383	7046
