ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
16964	8191	-0.16821	0.38379	0.91357	3.66211	-2.13623	-0.91553	0.00000	0.00000	72	6877
16970	8164	-0.16821	0.38379	0.91357	4.21143	-1.95312	-0.18311	0.00000	0.00000	73	7114
16970	8164	-0.17163	0.38452	0.91284	5.43213	-1.58691	1.09863	0.00000	0.00000	74	6756
16976	8189	-0.17017	0.38525	0.91626	5.85938	-1.58691	1.52588	0.00000	0.00000	75	6872
16971	8143	-0.16992	0.38110	0.91089	6.16455	-1.09863	2.25830	0.00000	0.00000	76	6724
16984	8189	-0.16992	0.38110	0.91089	6.46973	-0.85449	2.31934	0.00000	0.00000	77	7073
16984	8189	-0.17017	0.38037	0.90063	7.01904	-0.24414	2.25830	0.00000	0.00000	78	6702
16930	8166	-0.16895	0.38306	0.89771	7.26318	0.91553	2.25830	0.00000	0.00000	79	6870
16956	8161	-0.16895	0.38306	0.89771	7.56836	1.28174	2.56348	0.00000	0.00000	80	6669
16956	8161	-0.16724	0.38623	0.89697	7.56836	1.64795	2.50244	0.00000	0.00000	81	6907
16903	8166	-0.16602	0.38647	0.89966	7.38525	2.07520	2.99072	0.00000	0.00000	82	6743
16930	8131	-0.16602	0.38647	0.89966	6.95801	2.38037	3.17383	0.00000	0.00000	83	6721
16930	8131	-0.16479	0.38818	0.89697	6.77490	2.25830	3.54004	0.00000	0.00000	84	7016
16915	8167	-0.16260	0.39111	0.89526	6.77490	2.25830	3.96729	0.00000	0.00000	85	6751
16886	8097	-0.16260	0.39111	0.89526	6.16455	2.50244	4.21143	0.00000	0.00000	86	6714
16886	8097	-0.15991	0.39111	0.89697	4.88281	2.38037	4.57764	0.00000	0.00000	87	6856
16927	8162	-0.15918	0.39111	0.90039	4.08936	2.38037	4.76074	0.00000	0.00000	88	6763
16906	8140	-0.15918	0.39111	0.90039	3.72314	2.44141	4.94385	0.00000	0.00000	89	6807
16906	8140	-0.15381	0.39722	0.90747	2.50244	2.19727	5.49316	0.00000	0.00000	90	6757
16937	8150	-0.14697	0.39917	0.92432	1.70898	2.01416	5.92041	0.00000	0.00000	91	6825
16921	8166	-0.14697	0.39917	0.92432	1.22070	1.58691	6.59180	0.00000	0.00000	92	6688
16921	8166	-0.14014	0.39526	0.94287	-0.06104	0.67139	7.32422	0.00000	0.00000	93	6827
16961	8140	-0.13281	0.39185	0.96094	-0.61035	-0.12207	7.81250	0.00000	0.00000	94	6797
16954	8192	-0.13281	0.39185	0.96094	-0.73242	-0.61035	8.05664	0.00000	0.00000	95	6833
16954	8192	-0.12329	0.38623	0.97217	-0.42725	-1.58691	7.93457	0.00000	0.00000	96	6887
16989	8153	-0.11475	0.37866	0.97632	0.06104	-2.19727	7.69043	0.00000	0.00000	97	6804
16996	8186	-0.10327	0.36914	0.97534	0.73242	-2.86865	6.83594	0.00000	0.00000	98	6915
16996	8186	-0.10327	0.36914	0.97534	1.28174	-3.05176	6.34766	0.00000	0.00000	99	6860
16970	8180	-0.09570	0.35815	0.96240	1.70898	-3.05176	5.67627	0.00000	0.00000	100	6819
17002	8182	-0.08813	0.34985	0.93774	2.92969	-2.92969	3.96729	0.00000	0.00000	101	6885
16969	8188	-0.08813	0.34985	0.93774	3.60107	-2.92969	2.80762	0.00000	0.00000	102	6895
16969	8188	-0.07886	0.34058	0.90967	4.27246	-2.68555	1.77002	0.00000	0.00000	103	6684
16962	8156	-0.07031	0.33276	0.88818	4.39453	-2.56348	-0.79346	0.00000	0.00000	104	6836
16941	8163	-0.07031	0.33276	0.88818	4.15039	-2.44141	-2.38037	0.00000	0.00000	105	6900
16941	8163	-0.06445	0.32959	0.86768	3.66211	-2.56348	-5.18799	0.00000	0.00000	106	6828
16912	8136	-0.06201	0.33081	0.83984	3.23486	-2.38037	-6.71387	0.00000	0.00000	107	6799
16905	8134	-0.06201	0.33081	0.83984	2.62451	-2.19727	-7.93457	0.00000	0.00000	108	6702
16905	8134	-0.06006	0.33057	0.82788	1.46484	-1.64795	-10.62012	0.00000	0.00000	109	6908
16856	8127	-0.06470	0.33105	0.83423	0.36621	-1.77002	-11.84082	0.00000	0.00000	110	6743
16847	8091	-0.06470	0.33105	0.83423	-0.36621	-2.19727	-13.12256	0.00000	0.00000	111	6704
16847	8091	-0.07251	0.33521	0.83813	-1.95312	-2.92969	-15.44189	0.00000	0.00000	112	6735
16825	8111	-0.08081	0.34375	0.84326	-2.50244	-3.41797	-16.29639	0.00000	0.00000	113	6735
16840	8071	-0.08081	0.34375	0.84326	-2.92969	-3.66211	-17.21191	0.00000	0.00000	114	6770
16840	8071	-0.09082	0.35059	0.85522	-4.08936	-3.84521	-18.24951	0.00000	0.00000	115	6758
16802	8104	-0.10132	0.35742	0.86963	-4.33350	-4.08936	-18.61572	0.00000	0.00000	116	7121
16765	8076	-0.10132	0.35742	0.86963	-4.82178	-4.33350	-18.92090	0.00000	0.00000	117	6702
16765	8076	-0.11450	0.36572	0.88989	-5.73730	-4.69971	-18.79883	0.00000	0.00000	118	6828
16794	8091	-0.12500	0.37109	0.91357	-6.04248	-5.00488	-18.43262	0.00000	0.00000	119	6812
